ORDER_ID,CUST_ID,CUST_ID_CHAR,CUST_ID_DUP,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE
798,12683,C12683,C12683,1/28/2008 12:00:00.000 AM,1/28/2008 01:13:54.169 PM,14.8,NE106 ,2/26/2008 12:00:00.000 AM,07/03/08
799,11999,C11999,C11999,11/17/2008 12:00:00.000 AM,11/17/2008 05:43:54.169 PM,14.8,NW316 ,11/30/2008 12:00:00.000 AM,12/12/08
800,13063,C13063,C13063,8/17/2007 12:00:00.000 AM,8/17/2007 06:19:46.073 AM,14.8,NW250 ,11/21/2007 12:00:00.000 AM,03/12/07
801,11713,C11713,C11713,5/30/2008 12:00:00.000 AM,5/30/2008 05:27:39.114 PM,14.8,NC427 ,6/20/2008 12:00:00.000 AM,10/07/08
802,12901,C12901,C12901,12/16/2008 12:00:00.000 AM,12/16/2008 07:32:59.136 AM,14.8,SW346 ,1/1/2009 12:00:00.000 AM,05/01/09
803,11048,C11048,C11048,2/6/2008 12:00:00.000 AM,2/6/2008 01:07:36.111 PM,14.8,NW379 ,2/20/2008 12:00:00.000 AM,01/03/08
804,12517,C12517,C12517,5/18/2008 12:00:00.000 AM,5/18/2008 11:58:44.265 PM,14.8,SW145 ,6/28/2008 12:00:00.000 AM,10/07/08
805,12487,C12487,C12487,12/10/2008 12:00:00.000 AM,12/10/2008 01:32:59.136 AM,14.8,NC232 ,1/22/2009 12:00:00.000 AM,25/01/09
806,12592,C12592,C12592,3/19/2008 12:00:00.000 AM,3/19/2008 02:22:36.169 AM,14.8,SW148 ,4/3/2008 12:00:00.000 AM,19/04/08
807,12331,C12331,C12331,4/10/2008 12:00:00.000 AM,4/10/2008 10:47:52.166 PM,14.8,NE241 ,4/22/2008 12:00:00.000 AM,25/04/08
808,12718,C12718,C12718,12/25/2008 12:00:00.000 AM,12/25/2008 06:12:46.040 AM,7.02,SW280 ,2/23/2009 12:00:00.000 AM,03/03/09
809,12321,C12321,C12321,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,7.02,NE175 ,3/16/2009 05:47:25.000 PM,05/08/09
810,10159,C10159,C10159,5/11/2007 12:00:00.000 AM,5/11/2007 05:11:26.077 AM,7.02,RP385 ,6/25/2007 12:00:00.000 AM,20/06/07
811,11647,C11647,C11647,5/12/2008 12:00:00.000 AM,5/12/2008 08:07:36.111 PM,7.02,NC424 ,6/20/2008 12:00:00.000 AM,01/07/08
812,13316,C13316,C13316,4/2/2009 12:00:00.000 AM,4/2/2009 11:32:45.034 PM,7.02,RP190 ,5/21/2009 12:00:00.000 AM,15/06/09
813,11823,C11823,C11823,3/8/2009 12:00:00.000 AM,3/8/2009 08:32:45.073 PM,31.88,NE304 ,6/8/2009 12:00:00.000 AM,15/07/09
814,12423,C12423,C12423,4/2/2008 12:00:00.000 AM,4/2/2008 04:33:44.265 PM,8.15,NW112 ,4/28/2008 12:00:00.000 AM,30/05/08
815,10252,C10252,C10252,11/18/2008 12:00:00.000 AM,11/18/2008 09:33:44.241 PM,68.57,NE367 ,12/10/2008 12:00:00.000 AM,20/12/08
816,10954,C10954,C10954,1/8/2008 12:00:00.000 AM,1/8/2008 03:13:54.169 AM,38.99,SW277 ,2/20/2008 12:00:00.000 AM,27/03/08
817,12912,C12912,C12912,4/18/2008 12:00:00.000 AM,4/18/2008 01:02:36.169 AM,16.33,SC262 ,5/9/2008 12:00:00.000 AM,19/05/08
818,11167,C11167,C11167,4/2/2008 12:00:00.000 AM,4/2/2008 04:33:44.265 PM,28.55,NW112 ,4/28/2008 12:00:00.000 AM,30/05/08
819,12414,C12414,C12414,6/1/2008 12:00:00.000 AM,6/1/2008 04:58:44.265 PM,9.22,NC361 ,7/20/2008 12:00:00.000 AM,30/07/08
820,12166,C12166,C12166,11/10/2008 12:00:00.000 AM,11/10/2008 05:43:54.241 PM,7.02,NE373 ,11/30/2008 12:00:00.000 AM,12/12/08
821,11633,C11633,C11633,4/10/2008 12:00:00.000 AM,4/10/2008 06:36:44.265 PM,27.97,NW310 ,4/29/2008 12:00:00.000 AM,10/05/08
822,10404,C10404,C10404,3/31/2008 12:00:00.000 AM,3/31/2008 06:57:39.114 PM,23.37,SW142 ,4/20/2008 12:00:00.000 AM,30/04/08
823,11391,C11391,C11391,6/26/2008 12:00:00.000 AM,6/26/2008 03:29:06.075 PM,6.15,NC358 ,7/13/2008 12:00:00.000 AM,23/07/08
824,12828,C12828,C12828,8/3/2008 12:00:00.000 AM,8/3/2008 05:27:54.295 PM,19.85,NE172 ,9/2/2008 12:00:00.000 AM,10/08/08
825,10107,C10107,C10107,4/29/2008 12:00:00.000 AM,4/29/2008 08:59:06.075 PM,6.38,WE349 ,6/15/2008 12:00:00.000 AM,27/06/08
826,11114,C11114,C11114,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,24.08,SC394 ,3/16/2009 05:47:25.000 PM,05/08/09
827,11434,C11434,C11434,3/4/2008 12:00:00.000 AM,3/4/2008 02:25:36.169 AM,18.45,WE415 ,3/20/2008 12:00:00.000 AM,30/03/08
828,12431,C12431,C12431,2/9/2008 12:00:00.000 AM,2/9/2008 06:50:44.265 PM,11.05,RP253 ,2/28/2008 12:00:00.000 AM,10/03/08
829,12963,C12963,C12963,8/9/2008 12:00:00.000 AM,8/9/2008 02:48:36.075 AM,8.99,NW376 ,9/16/2008 12:00:00.000 AM,20/09/08
830,10102,C10102,C10102,7/29/2008 12:00:00.000 AM,7/29/2008 08:59:06.075 PM,9.51,SC325 ,6/16/2008 12:00:00.000 AM,27/06/08
831,10027,C10027,C10027,10/7/2008 12:00:00.000 AM,10/7/2008 09:33:59.136 PM,7.02,SE265 ,11/20/2008 12:00:00.000 AM,25/11/08
832,11643,C11643,C11643,11/12/2008 12:00:00.000 AM,12/12/2008 03:19:56.043 AM,17.2,SE139 ,1/23/2009 12:00:00.000 AM,03/02/09
833,12563,C12563,C12563,5/30/2008 12:00:00.000 AM,5/30/2008 05:27:39.114 PM,9,NC427 ,6/20/2008 12:00:00.000 AM,10/07/08
834,10457,C10457,C10457,8/9/2008 12:00:00.000 AM,8/9/2008 02:48:36.075 AM,17.6,NW376 ,9/16/2008 12:00:00.000 AM,20/09/08
835,10037,C10037,C10037,4/10/2008 12:00:00.000 AM,4/10/2008 10:47:52.166 PM,11.88,NE241 ,4/22/2008 12:00:00.000 AM,25/04/08
836,11045,C11045,C11045,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,9.22,NC163 ,3/16/2009 05:47:25.000 PM,05/08/09
837,13126,C13126,C13126,4/2/2009 12:00:00.000 AM,4/2/2009 11:32:45.034 PM,7.02,RP190 ,5/21/2009 12:00:00.000 AM,15/06/09
838,13421,C13421,C13421,8/31/2008 12:00:00.000 AM,8/31/2008 07:17:24.175 PM,16.27,NC100 ,9/10/2008 12:00:00.000 AM,20/08/08
839,11172,C11172,C11172,11/17/2008 12:00:00.000 AM,11/17/2008 05:43:54.169 PM,8.23,NW316 ,11/30/2008 12:00:00.000 AM,12/12/08
840,10061,C10061,C10061,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,7.85,SC394 ,3/16/2009 05:47:25.000 PM,05/08/09
841,10735,C10735,C10735,8/3/2008 12:00:00.000 AM,8/3/2008 05:27:54.295 PM,14.8,NE172 ,9/2/2008 12:00:00.000 AM,10/08/08
842,11428,C11428,C11428,11/12/2008 12:00:00.000 AM,11/12/2008 05:43:54.169 PM,19.05,NW181 ,11/30/2008 12:00:00.000 AM,12/12/08
843,11244,C11244,C11244,3/10/2008 12:00:00.000 AM,3/10/2008 06:22:36.169 AM,26.87,NC166 ,3/20/2008 12:00:00.000 AM,30/03/08
844,12502,C12502,C12502,5/30/2008 12:00:00.000 AM,5/30/2008 05:27:39.114 PM,23.12,NC427 ,6/20/2008 12:00:00.000 AM,10/07/08
845,13182,C13182,C13182,11/13/2008 12:00:00.000 AM,11/13/2008 09:59:36.075 PM,7.02,SC199 ,12/19/2008 12:00:00.000 AM,27/12/08
846,11215,C11215,C11215,11/10/2008 12:00:00.000 AM,11/10/2008 05:43:54.241 PM,7.02,NE373 ,11/30/2008 12:00:00.000 AM,12/12/08
847,13025,C13025,C13025,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,23.89,SC394 ,3/16/2009 05:47:25.000 PM,05/08/09
848,11590,C11590,C11590,11/3/2008 12:00:00.000 AM,11/3/2008 07:43:54.241 PM,13.82,NC364 ,12/4/2008 12:00:00.000 AM,12/12/08
849,10625,C10625,C10625,9/19/2008 12:00:00.000 AM,9/19/2008 07:57:35.166 PM,16.27,SE334 ,9/30/2008 12:00:00.000 AM,10/09/08
850,13245,C13245,C13245,11/13/2008 12:00:00.000 AM,11/13/2008 09:59:36.075 PM,17.6,SC199 ,12/19/2008 12:00:00.000 AM,27/12/08
851,13371,C13371,C13371,11/13/2008 12:00:00.000 AM,11/13/2008 09:59:36.075 PM,11.88,SC199 ,12/19/2008 12:00:00.000 AM,27/12/08
852,13002,C13002,C13002,11/9/2008 12:00:00.000 AM,11/9/2008 05:33:26.077 PM,13.33,SE397 ,12/8/2008 12:00:00.000 AM,20/12/08
853,11225,C11225,C11225,5/12/2008 12:00:00.000 AM,5/12/2008 08:07:36.111 PM,14.8,NC424 ,6/20/2008 12:00:00.000 AM,01/07/08
854,11728,C11728,C11728,11/17/2008 12:00:00.000 AM,11/17/2008 05:43:54.169 PM,9.22,NW316 ,11/30/2008 12:00:00.000 AM,12/12/08
855,10871,C10871,C10871,9/23/2008 12:00:00.000 AM,9/23/2008 04:43:54.169 PM,7.02,NW187 ,10/10/2008 12:00:00.000 AM,22/10/08
856,13014,C13014,C13014,1/16/2008 12:00:00.000 AM,1/16/2008 08:13:54.169 AM,27.97,NC292 ,2/10/2008 12:00:00.000 AM,27/02/08
857,12427,C12427,C12427,2/9/2008 12:00:00.000 AM,2/9/2008 06:50:44.265 PM,8.23,RP253 ,2/28/2008 12:00:00.000 AM,10/03/08
858,12383,C12383,C12383,6/1/2008 12:00:00.000 AM,6/1/2008 04:58:44.265 PM,7.02,NC361 ,7/20/2008 12:00:00.000 AM,30/07/08
859,11822,C11822,C11822,6/11/2008 12:00:00.000 AM,6/11/2008 03:36:44.265 PM,7.02,RP319 ,7/10/2008 12:00:00.000 AM,20/07/08
860,12495,C12495,C12495,5/19/2008 12:00:00.000 AM,5/19/2008 08:47:39.114 PM,8.99,SC388 ,6/2/2008 12:00:00.000 AM,15/06/08
861,12069,C12069,C12069,11/8/2008 12:00:00.000 AM,11/8/2008 09:33:44.241 PM,11.35,NW184 ,12/10/2008 12:00:00.000 AM,20/12/08
862,12703,C12703,C12703,4/2/2009 12:00:00.000 AM,4/2/2009 11:32:45.034 PM,6.87,RP190 ,5/21/2009 12:00:00.000 AM,15/06/09
863,10706,C10706,C10706,2/9/2008 12:00:00.000 AM,2/9/2008 06:50:44.265 PM,22.5,RP253 ,2/28/2008 12:00:00.000 AM,10/03/08
864,11302,C11302,C11302,4/26/2008 12:00:00.000 AM,4/26/2008 02:22:36.169 AM,33.99,NE238 ,5/5/2008 12:00:00.000 AM,19/05/08
865,11318,C11318,C11318,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,13.88,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
866,10046,C10046,C10046,4/10/2008 12:00:00.000 AM,4/10/2008 10:47:52.166 PM,14.28,NE241 ,4/22/2008 12:00:00.000 AM,25/04/08
867,10829,C10829,C10829,11/18/2008 12:00:00.000 AM,11/18/2008 09:33:44.241 PM,16.25,NE367 ,12/10/2008 12:00:00.000 AM,20/12/08
868,10880,C10880,C10880,1/28/2008 12:00:00.000 AM,1/28/2008 01:13:54.169 PM,6.37,NE106 ,2/26/2008 12:00:00.000 AM,07/03/08
869,13496,C13496,C13496,1/20/2008 12:00:00.000 AM,1/20/2008 10:39:06.075 PM,23.89,SC130 ,2/10/2008 12:00:00.000 AM,27/02/08
870,10796,C10796,C10796,4/7/2008 12:00:00.000 AM,4/7/2008 08:47:52.166 AM,11.85,WE157 ,4/22/2008 12:00:00.000 AM,25/04/08
871,11663,C11663,C11663,2/6/2008 12:00:00.000 AM,2/6/2008 01:07:36.111 PM,8.15,NW379 ,2/20/2008 12:00:00.000 AM,01/03/08
872,13333,C13333,C13333,4/18/2008 12:00:00.000 AM,4/18/2008 01:02:36.169 AM,38.99,SC262 ,5/9/2008 12:00:00.000 AM,19/05/08
873,13320,C13320,C13320,11/3/2008 12:00:00.000 AM,11/3/2008 08:44:16.169 AM,17.2,NE178 ,12/1/2008 12:00:00.000 AM,20/12/08
874,11941,C11941,C11941,3/28/2008 12:00:00.000 AM,3/28/2008 02:22:36.169 AM,26.87,WE421 ,4/3/2008 12:00:00.000 AM,19/04/08
875,10913,C10913,C10913,11/10/2008 12:00:00.000 AM,11/10/2008 05:43:54.241 PM,8.23,NE373 ,11/30/2008 12:00:00.000 AM,12/12/08
876,10398,C10398,C10398,1/23/2008 12:00:00.000 AM,1/23/2008 06:23:54.169 PM,7.85,NC295 ,2/16/2008 12:00:00.000 AM,27/02/08
877,11954,C11954,C11954,2/6/2008 12:00:00.000 AM,2/6/2008 01:07:36.111 PM,19.05,NW379 ,2/20/2008 12:00:00.000 AM,01/03/08
878,10291,C10291,C10291,11/12/2008 12:00:00.000 AM,12/12/2008 03:19:56.043 AM,23.37,SE139 ,1/23/2009 12:00:00.000 AM,03/02/09
879,11276,C11276,C11276,7/29/2008 12:00:00.000 AM,7/29/2008 08:59:06.075 PM,6.15,SC325 ,6/16/2008 12:00:00.000 AM,27/06/08
880,10411,C10411,C10411,8/13/2007 12:00:00.000 AM,8/13/2007 11:29:06.075 AM,7.85,SE208 ,12/21/2007 12:00:00.000 AM,03/01/08
881,11026,C11026,C11026,3/10/2008 12:00:00.000 AM,3/10/2008 06:22:36.169 AM,7.02,NC166 ,3/20/2008 12:00:00.000 AM,30/03/08
882,12029,C12029,C12029,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,7.02,SC196 ,3/16/2009 05:47:25.000 PM,05/08/09
883,12702,C12702,C12702,9/23/2008 12:00:00.000 AM,9/23/2008 04:43:54.169 PM,7.02,NW187 ,10/10/2008 12:00:00.000 AM,22/10/08
884,11289,C11289,C11289,7/29/2008 12:00:00.000 AM,7/29/2008 08:59:06.075 PM,17.6,SC325 ,6/16/2008 12:00:00.000 AM,27/06/08
885,10650,C10650,C10650,12/10/2008 12:00:00.000 AM,12/10/2008 01:32:59.136 AM,17.6,NC232 ,1/22/2009 12:00:00.000 AM,25/01/09
886,10526,C10526,C10526,1/8/2008 12:00:00.000 AM,1/8/2008 03:13:54.169 AM,17.6,SW277 ,2/20/2008 12:00:00.000 AM,27/03/08
887,11536,C11536,C11536,6/1/2008 12:00:00.000 AM,6/1/2008 04:58:44.265 PM,17.6,NC361 ,7/20/2008 12:00:00.000 AM,30/07/08
888,12833,C12833,C12833,12/25/2008 12:00:00.000 AM,12/25/2008 06:12:46.040 AM,17.6,SW280 ,2/23/2009 12:00:00.000 AM,03/03/09
889,10584,C10584,C10584,1/23/2008 12:00:00.000 AM,1/23/2008 06:23:54.169 PM,17.6,NC295 ,2/16/2008 12:00:00.000 AM,27/02/08
890,12149,C12149,C12149,1/28/2008 12:00:00.000 AM,1/28/2008 01:13:54.169 PM,17.6,NE106 ,2/26/2008 12:00:00.000 AM,07/03/08
891,10214,C10214,C10214,4/13/2008 12:00:00.000 AM,4/13/2008 11:47:55.166 PM,17.6,WE151 ,4/22/2008 12:00:00.000 AM,29/04/08
892,12631,C12631,C12631,7/29/2008 12:00:00.000 AM,7/29/2008 08:59:06.075 PM,17.6,SC325 ,6/16/2008 12:00:00.000 AM,27/06/08
893,13339,C13339,C13339,11/3/2008 12:00:00.000 AM,11/3/2008 07:43:54.241 PM,17.6,NC364 ,12/4/2008 12:00:00.000 AM,12/12/08
894,11850,C11850,C11850,5/6/2007 12:00:00.000 AM,5/6/2007 09:11:26.077 AM,17.6,NC169 ,6/10/2007 12:00:00.000 AM,20/06/07
895,12720,C12720,C12720,4/26/2008 12:00:00.000 AM,4/26/2008 02:22:36.169 AM,17.6,NE238 ,5/5/2008 12:00:00.000 AM,19/05/08
896,12559,C12559,C12559,4/20/2008 12:00:00.000 AM,4/20/2008 10:38:44.265 PM,17.6,SE202 ,4/28/2008 12:00:00.000 AM,30/05/08
897,11966,C11966,C11966,8/13/2007 12:00:00.000 AM,8/13/2007 11:29:06.075 AM,13.82,SE208 ,12/21/2007 12:00:00.000 AM,03/01/08
898,12225,C12225,C12225,4/14/2009 12:00:00.000 AM,4/14/2009 07:32:45.034 AM,13.82,NE301 ,7/23/2009 12:00:00.000 AM,12/08/09
899,11027,C11027,C11027,6/23/2008 12:00:00.000 AM,6/23/2008 03:29:06.075 PM,13.82,NC298 ,7/15/2008 12:00:00.000 AM,27/07/08
900,11875,C11875,C11875,1/16/2008 12:00:00.000 AM,1/16/2008 08:13:54.169 AM,13.82,NC292 ,2/10/2008 12:00:00.000 AM,27/02/08
901,10657,C10657,C10657,10/20/2008 12:00:00.000 AM,10/20/2008 08:07:39.114 PM,13.82,WE286 ,11/20/2008 12:00:00.000 AM,30/11/08
902,10116,C10116,C10116,5/1/2008 12:00:00.000 AM,5/1/2008 04:58:44.265 PM,13.82,SW343 ,5/20/2008 12:00:00.000 AM,30/05/08
903,12704,C12704,C12704,2/6/2008 12:00:00.000 AM,2/6/2008 01:07:36.111 PM,13.82,NW379 ,2/20/2008 12:00:00.000 AM,01/03/08
904,11562,C11562,C11562,8/31/2008 12:00:00.000 AM,8/31/2008 07:17:24.175 PM,13.82,NC100 ,9/10/2008 12:00:00.000 AM,20/08/08
905,12998,C12998,C12998,3/28/2008 12:00:00.000 AM,3/28/2008 11:58:44.265 PM,13.82,SC322 ,4/20/2008 12:00:00.000 AM,10/05/08
906,11976,C11976,C11976,9/23/2008 12:00:00.000 AM,9/23/2008 04:43:54.169 PM,13.82,NW187 ,10/10/2008 12:00:00.000 AM,22/10/08
907,11337,C11337,C11337,1/8/2008 12:00:00.000 AM,1/8/2008 03:13:54.169 AM,13.82,SW277 ,2/20/2008 12:00:00.000 AM,27/03/08
908,12581,C12581,C12581,8/17/2007 12:00:00.000 AM,8/17/2007 06:19:46.073 AM,13.82,NW250 ,11/21/2007 12:00:00.000 AM,03/12/07
909,13155,C13155,C13155,8/3/2008 12:00:00.000 AM,8/3/2008 05:27:54.295 PM,13.82,NE172 ,9/2/2008 12:00:00.000 AM,10/08/08
910,12436,C12436,C12436,3/19/2008 12:00:00.000 AM,3/19/2008 02:22:36.169 AM,11.88,SW148 ,4/3/2008 12:00:00.000 AM,19/04/08
911,13011,C13011,C13011,12/25/2008 12:00:00.000 AM,12/25/2008 09:32:50.226 AM,11.88,NW247 ,1/9/2009 12:00:00.000 AM,15/01/09
912,13515,C13515,C13515,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,11.88,SC196 ,3/16/2009 05:47:25.000 PM,05/08/09
913,12529,C12529,C12529,8/10/2008 12:00:00.000 AM,8/10/2008 10:07:24.145 PM,11.88,NW382 ,9/8/2008 12:00:00.000 AM,10/08/08
914,12644,C12644,C12644,11/13/2008 12:00:00.000 AM,11/13/2008 09:59:36.075 PM,11.88,SC199 ,12/19/2008 12:00:00.000 AM,27/12/08
915,10492,C10492,C10492,12/7/2008 12:00:00.000 AM,12/7/2008 08:43:52.166 AM,11.88,SW274 ,1/22/2009 12:00:00.000 AM,25/01/09
916,12419,C12419,C12419,2/6/2008 12:00:00.000 AM,2/6/2008 01:07:36.111 PM,11.88,NW379 ,2/20/2008 12:00:00.000 AM,01/03/08
917,11681,C11681,C11681,3/8/2009 12:00:00.000 AM,3/8/2009 08:32:45.073 PM,11.88,NE304 ,6/8/2009 12:00:00.000 AM,15/07/09
918,12329,C12329,C12329,12/25/2008 12:00:00.000 AM,12/25/2008 06:12:46.040 AM,11.88,SW280 ,2/23/2009 12:00:00.000 AM,03/03/09
919,12144,C12144,C12144,1/20/2008 12:00:00.000 AM,1/20/2008 08:43:54.169 PM,11.88,SW340 ,2/10/2008 12:00:00.000 AM,27/02/08
920,10447,C10447,C10447,12/25/2008 12:00:00.000 AM,12/25/2008 06:12:46.040 AM,11.88,SW280 ,2/23/2009 12:00:00.000 AM,03/03/09
921,13129,C13129,C13129,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,11.88,NE175 ,3/16/2009 05:47:25.000 PM,05/08/09
922,13360,C13360,C13360,8/1/2007 12:00:00.000 AM,8/1/2007 03:29:06.075 PM,11.88,SW406 ,10/15/2007 12:00:00.000 AM,03/11/07
923,10130,C10130,C10130,10/7/2008 12:00:00.000 AM,10/7/2008 09:33:59.136 PM,13.33,SE265 ,11/20/2008 12:00:00.000 AM,25/11/08
924,12508,C12508,C12508,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,10.45,NC163 ,3/16/2009 05:47:25.000 PM,05/08/09
925,10055,C10055,C10055,4/7/2008 12:00:00.000 AM,4/7/2008 08:47:52.166 AM,19.25,WE157 ,4/22/2008 12:00:00.000 AM,25/04/08
926,12227,C12227,C12227,1/24/2008 12:00:00.000 AM,1/24/2008 11:13:54.169 PM,27.97,SE400 ,2/26/2008 12:00:00.000 AM,07/03/08
927,10592,C10592,C10592,3/8/2009 12:00:00.000 AM,3/8/2009 08:32:45.073 PM,23.37,NE304 ,6/8/2009 12:00:00.000 AM,15/07/09
928,12705,C12705,C12705,9/30/2008 12:00:00.000 AM,9/30/2008 06:57:28.175 PM,6.15,WE226 ,10/10/2008 12:00:00.000 AM,20/09/08
929,13089,C13089,C13089,7/29/2008 12:00:00.000 AM,7/29/2008 08:59:06.075 PM,8.23,SC325 ,6/16/2008 12:00:00.000 AM,27/06/08
930,10769,C10769,C10769,4/9/2008 12:00:00.000 AM,4/9/2008 07:27:56.111 PM,7.85,SE268 ,12/5/2008 12:00:00.000 AM,16/12/08
931,11028,C11028,C11028,11/11/2008 12:00:00.000 AM,11/11/2008 06:24:36.075 PM,21.97,SC328 ,12/13/2008 12:00:00.000 AM,20/12/08
932,11822,C11822,C11822,12/25/2008 12:00:00.000 AM,12/25/2008 09:32:50.226 AM,16.27,NW247 ,1/9/2009 12:00:00.000 AM,15/01/09
933,12310,C12310,C12310,3/16/2009 05:47:25.000 PM,3/16/2009 05:47:25.112 PM,8.23,SW211 ,3/16/2009 05:47:25.000 PM,05/08/09
934,10044,C10044,C10044,3/19/2008 12:00:00.000 AM,3/19/2008 02:22:36.169 AM,23.89,SW148 ,4/3/2008 12:00:00.000 AM,19/04/08
935,10539,C10539,C10539,4/29/2008 12:00:00.000 AM,4/29/2008 08:59:06.075 PM,9.22,WE349 ,6/15/2008 12:00:00.000 AM,27/06/08
936,13205,C13205,C13205,1/22/2008 12:00:00.000 AM,1/22/2008 10:39:06.075 PM,7.02,SE337 ,3/10/2008 12:00:00.000 AM,27/03/08
937,11725,C11725,C11725,1/20/2008 12:00:00.000 AM,1/20/2008 10:39:06.075 PM,27.97,SC130 ,2/10/2008 12:00:00.000 AM,27/02/08
938,10269,C10269,C10269,12/25/2008 12:00:00.000 AM,12/25/2008 09:32:50.226 AM,48.52,NW247 ,1/9/2009 12:00:00.000 AM,15/01/09
939,10468,C10468,C10468,6/26/2008 12:00:00.000 AM,6/26/2008 03:29:06.075 PM,48.52,NC358 ,7/13/2008 12:00:00.000 AM,23/07/08
940,12204,C12204,C12204,2/17/2008 12:00:00.000 AM,2/17/2008 05:25:36.169 AM,48.52,NE307 ,3/10/2008 12:00:00.000 AM,20/04/08
941,12144,C12144,C12144,11/11/2008 12:00:00.000 AM,11/11/2008 06:24:36.075 PM,48.52,SC328 ,12/13/2008 12:00:00.000 AM,20/12/08
942,12240,C12240,C12240,11/11/2008 12:00:00.000 AM,11/11/2008 06:24:36.075 PM,48.52,SC328 ,12/13/2008 12:00:00.000 AM,20/12/08
943,11942,C11942,C11942,10/22/2008 12:00:00.000 AM,10/22/2008 08:19:56.043 AM,48.52,SW409 ,12/23/2009 12:00:00.000 AM,03/01/09
944,11201,C11201,C11201,4/2/2009 12:00:00.000 AM,4/2/2009 11:32:45.034 PM,48.52,RP190 ,5/21/2009 12:00:00.000 AM,15/06/09
945,12434,C12434,C12434,6/23/2008 12:00:00.000 AM,6/23/2008 03:29:06.075 PM,48.52,NC298 ,7/15/2008 12:00:00.000 AM,27/07/08
946,11037,C11037,C11037,5/30/2008 12:00:00.000 AM,5/30/2008 05:27:39.114 PM,48.52,NC427 ,6/20/2008 12:00:00.000 AM,10/07/08
947,12107,C12107,C12107,11/13/2008 12:00:00.000 AM,11/13/2008 09:59:36.075 PM,48.52,SC199 ,12/19/2008 12:00:00.000 AM,27/12/08
948,11134,C11134,C11134,5/18/2008 12:00:00.000 AM,5/18/2008 11:58:44.265 PM,48.52,SW145 ,6/28/2008 12:00:00.000 AM,10/07/08
949,13108,C13108,C13108,11/10/2008 12:00:00.000 AM,11/10/2008 05:43:54.241 PM,48.52,NE373 ,11/30/2008 12:00:00.000 AM,12/12/08
950,11928,C11928,C11928,4/10/2008 12:00:00.000 AM,4/10/2008 10:47:52.166 PM,48.52,NE241 ,4/22/2008 12:00:00.000 AM,25/04/08
951,11168,C11168,C11168,5/1/2008 12:00:00.000 AM,5/1/2008 04:58:44.265 PM,19.05,SW343 ,5/20/2008 12:00:00.000 AM,30/05/08
952,11871,C11871,C11871,6/11/2008 12:00:00.000 AM,6/11/2008 03:36:44.265 PM,19.05,RP319 ,7/10/2008 12:00:00.000 AM,20/07/08
953,12800,C12800,C12800,4/20/2008 12:00:00.000 AM,4/20/2008 10:38:44.265 PM,19.05,SE202 ,4/28/2008 12:00:00.000 AM,30/05/08
954,11095,C11095,C11095,6/9/2008 12:00:00.000 AM,6/9/2008 06:50:44.265 PM,19.05,WE223 ,6/28/2008 12:00:00.000 AM,10/07/08
955,11536,C11536,C11536,1/23/2008 12:00:00.000 AM,1/23/2008 06:23:54.169 PM,19.05,NC295 ,2/16/2008 12:00:00.000 AM,27/02/08
956,12885,C12885,C12885,10/20/2008 12:00:00.000 AM,10/20/2008 08:07:39.114 PM,19.05,WE286 ,11/20/2008 12:00:00.000 AM,30/11/08
957,10766,C10766,C10766,1/20/2008 12:00:00.000 AM,1/20/2008 08:43:54.169 PM,19.05,SW340 ,2/10/2008 12:00:00.000 AM,27/02/08
958,11836,C11836,C11836,8/23/2008 12:00:00.000 AM,8/23/2008 10:47:24.175 PM,19.05,SC193 ,9/10/2008 12:00:00.000 AM,20/08/08
959,12027,C12027,C12027,8/13/2008 12:00:00.000 AM,8/13/2008 08:33:26.077 PM,19.05,WE154 ,9/8/2007 12:00:00.000 AM,20/09/07
960,12576,C12576,C12576,3/28/2008 12:00:00.000 AM,3/28/2008 11:58:44.265 PM,19.05,SC322 ,4/20/2008 12:00:00.000 AM,10/05/08
961,13004,C13004,C13004,6/1/2008 12:00:00.000 AM,6/1/2008 04:58:44.265 PM,19.05,NC361 ,7/20/2008 12:00:00.000 AM,30/07/08
962,10270,C10270,C10270,3/19/2008 12:00:00.000 AM,3/19/2008 02:22:36.169 AM,19.05,SW148 ,4/3/2008 12:00:00.000 AM,19/04/08
963,12092,C12092,C12092,4/13/2008 12:00:00.000 AM,4/13/2008 11:47:55.166 PM,19.05,WE151 ,4/22/2008 12:00:00.000 AM,29/04/08
964,12018,C12018,C12018,5/30/2008 12:00:00.000 AM,5/30/2008 05:27:39.114 PM,17.6,NC427 ,6/20/2008 12:00:00.000 AM,10/07/08
